SERIALNO,SPORDER,PUMA,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANP,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FHICOVP,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB
47635,2,3751,1007588,135,43,5,,1,2,2,2,2,2,,,2,4,2,2,,,2,2,2,1,2,2,2,0,60,1,1,1200,1,1,2,2,1,2,1990,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,9,0,2,0,0,20800,40,1,1,1,1995,1,210,999,6,2,1,,1,0,,,1,2,1680,82,31,1,312,1,3152,2,,0,8320,2,20800,20800,303,262,3700,6,2,1,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,516031,,3
47635,3,3751,1007588,147,22,1,1997,1,2,2,2,2,2,,,2,1,,2,,,2,2,2,1,2,2,2,0,45,2,1,1200,1,5,2,2,1,2,1973,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,16,0,1,0,0,20800,40,1,1,1,1988,1,210,999,5,2,2,,1,0,,,1,2,4390,91,43,,,6,4243,1,,0,9620,,20800,20800,6,262,3700,6,2,1,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,537062,,1
47635,4,3751,1007588,161,10,1,2006,,2,2,2,1,2,,,2,1,,2,,,2,2,2,1,2,2,2,0,,,,1200,1,5,2,2,1,2,1973,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,7,7,0,2,4500,0,0,,3,,2,1989,1,210,999,5,2,,1,6,0,,,1,2,,,,,,1,,1,4,1,,4,0,4500,6,262,,,2,1,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
47635,5,3751,1007588,181,60,5,,1,2,2,2,2,2,,,2,4,,1,,2,1,2,2,2,2,2,2,0,90,1,1,1200,1,1,2,2,1,2,2002,1,4,,,,,,,,,,3,5,3,3,3,0,0,8,0,1,15,1,0,1,0,0,20800,40,1,1,1,1995,1,210,999,6,2,1,,1,0,,,1,2,2370,88,31,11100,6,1,3261,2,,0,4220,,20800,20800,303,262,3700,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,1,1,37201X,,3
47635,6,3751,1007588,177,60,5,,,2,2,2,2,2,,,2,4,,1,,2,2,2,2,2,2,2,2,0,,,,1200,1,1,2,2,1,2,2002,1,4,,,,,,,,,,2,5,2,2,3,0,0,8,0,1,,1,0,2,0,0,0,,3,,2,1995,1,210,999,6,2,,,6,0,5299,,2,2,,,,,,1,,2,,0,,4,0,0,303,262,,,2,2,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,1,1,,,3
47639,1,3743,1007588,157,55,1,,1,2,2,2,2,1,,,2,2,,2,,,2,2,1,2,2,2,2,300,,,,1200,1,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,10800,0,0,1,,16,0,1,0,0,0,,3,,2,,1,210,999,,1,,,6,0,2102,3700,1,2,7390,,,,,6,5416,1,,0,1010,,0,11100,6,118,,,2,1,2,8,67,15,0,0,0,0,1,0,1,0,0,1,2,,,151131,,1
47639,2,3743,1007588,234,25,1,,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,30,1,1,1200,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,16,0,1,0,0,7000,30,1,4,1,,1,210,999,,2,1,,1,0,5501,,1,2,8560,184,109,9700,6,6,711,1,,0,9350,4,7000,7000,6,118,3700,6,1,2,1,8,67,15,0,0,0,0,1,0,1,0,0,1,2,,,536021,,1
47639,3,3743,1007588,175,23,1,,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,30,1,1,1200,1,5,2,2,1,2,1977,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,16,0,2,0,0,4000,20,1,4,1,,1,210,999,,2,1,,1,0,,,1,2,4690,7,1,,,6,4413,1,,0,4750,4,4000,4000,6,118,3700,6,1,2,1,8,67,15,0,0,0,0,1,0,1,0,0,,,,,412022,,1
47639,4,3743,1007588,148,64,1,,2,2,2,2,2,2,,,2,2,,2,,,1,2,2,2,2,2,2,0,25,1,1,1200,1,5,2,2,1,2,1977,1,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,,16,0,2,0,0,35000,40,1,1,1,1973,1,210,999,4,2,1,,1,0,,,1,2,8680,16,3,,,6,722Z,1,,0,4020,4,35000,35000,6,282,3700,6,1,2,3,8,67,15,0,0,0,0,1,0,1,0,0,,,,,352010,,1
47643,1,7107,1007588,105,35,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,15,1,1,,2,1,2,2,1,2,2009,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,21,0,2,0,0,84000,50,1,1,1,,1,900,999,,2,1,,1,0,6203,1902,1,1,6380,91,49,,,1,492,1,,0,700,1,84000,84000,6,501,7100,6,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,131081,,1
47643,2,7107,1007588,100,35,1,,1,2,2,2,2,2,,2,2,,,2,,,1,2,2,2,2,2,2,0,30,1,1,,2,1,2,2,1,2,2009,1,4,0,0,0,1,0,0,0,0,0,2,5,2,2,3,0,0,1,0,1,,19,0,1,0,0,36200,40,1,1,1,,1,900,999,,2,1,,1,0,6201,,1,1,7780,196,115,,,1,561M,1,,0,7300,,36200,36200,6,501,7100,6,1,2,1,2,2,2,0,0,1,0,1,0,0,0,0,2,2,,,499010,6,1
47643,3,7107,1007588,141,4,1,,,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,0,,,,1110,1,5,2,2,1,2,1961,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,31000,1,,2,0,1,0,1800,0,,3,,2,1962,1,900,999,3,2,,1,6,0,,,1,1,,,,,,3,,1,1,1,,4,0,32800,6,501,,,1,2,2,2,2,2,0,0,1,0,1,0,0,0,1,,,,,,,1
47651,1,7502,1007588,97,55,1,,2,2,2,2,2,2,,2,2,,,2,,,1,2,2,2,2,2,2,0,15,,10,,2,3,2,2,1,2,1991,1,4,0,0,0,0,0,0,0,1,0,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,95000,40,1,1,1,,1,21,999,,2,,,1,0,5404,,1,1,9170,111,69,,,4,813M,1,,0,410,4,95000,95000,6,501,7500,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,119141,11,1
47659,1,1301,1007588,53,72,1,,1,2,1,2,2,2,,,2,3,,2,,,2,2,1,2,2,2,2,0,45,3,1,1200,2,5,2,2,1,2,2009,1,4,,,,,,,,,,2,1,2,2,2,0,0,0,6400,1,,21,0,1,0,19900,0,40,3,1,2,2003,4,999,999,7,1,3,,6,0,3700,,1,1,770,97,49,,,6,23,1,,0,6260,,0,26300,53,356,7300,6,2,1,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,472061,,1
47659,2,1301,1007588,66,25,1,2010,1,2,2,2,2,2,,,2,2,2,2,,,2,1,2,2,2,2,2,0,10,2,1,1200,2,5,2,2,1,2,2009,1,4,,,,,,,,,,2,5,2,2,3,0,0,3,0,2,15,19,0,2,0,0,24800,40,1,1,1,1994,4,999,999,6,2,2,,1,0,,,1,1,6190,87,46,,,6,4853,1,,0,9140,4,24800,24800,6,356,1300,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,533041,,1
47664,1,7304,1007588,50,68,1,,,2,2,2,2,2,,,2,,,2,,,2,2,1,1,2,2,2,0,,,,,2,1,2,2,1,2,1968,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,1200,1,,16,0,1,0,24000,0,,3,,2,,2,50,51,,2,,,6,0,,,1,1,,,,,,1,,1,,0,,4,0,25200,9,424,,,2,1,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,1
47664,2,7304,1007588,38,67,1,,1,2,2,2,2,2,,2,2,,,2,,,2,2,1,2,2,2,2,0,10,1,1,,2,1,2,2,1,2,1968,1,4,0,0,0,0,1,0,0,0,0,3,5,3,3,3,0,0,1,0,1,,16,0,2,0,0,36000,40,1,1,1,,2,50,51,,2,1,,1,0,2304,,1,1,8180,81,40,,,1,621M,1,,0,3500,4,36000,36000,9,424,7300,6,2,1,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,292061,13,1
47668,1,4101,1007588,89,71,1,,1,2,2,2,1,1,,,2,2,,2,,,2,2,1,2,2,2,2,0,,,,1200,2,1,2,2,3,2,1989,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,18,0,2,0,26000,0,,2,,2,,1,210,999,,1,,,6,0,6000,,1,2,6970,,,,,1,52M2,1,,0,850,4,0,26000,6,327,,,2,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,132052,,1
47668,2,4101,1007588,85,65,1,2013,1,2,2,2,2,1,,,2,1,,2,,,2,2,1,2,2,2,2,0,15,1,1,1210,2,1,2,2,2,2,1989,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,19,0,1,0,11000,10000,20,1,2,1,1995,1,153,999,6,1,1,,1,0,2405,,1,1,4880,130,83,,,1,44413,1,,0,4760,,10000,21000,42,327,4100,6,2,1,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,412031,,1
47669,1,2903,1007588,114,41,5,,1,2,2,2,2,2,,,2,2,1,2,,,2,2,2,2,2,2,2,0,12,1,1,1200,1,4,2,2,1,2,1997,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,14,0,1,0,0,20000,45,1,1,1,2005,1,210,999,7,2,1,,1,0,3301,6002,2,2,8680,108,67,,,5,722Z,2,,0,4020,1,20000,20000,303,80,2900,6,2,2,1,8,67,15,0,0,0,0,1,0,1,0,0,2,2,,,352010,,3
47669,2,2903,1007588,147,20,5,,,2,2,2,2,2,,,2,1,,,,,2,2,2,1,2,2,2,0,,,,1200,1,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,1,1,16,0,1,0,0,0,,3,,2,2000,1,210,999,7,2,,1,6,0,,,1,2,,,,,,6,,2,2,0,,,0,0,303,80,,,2,1,4,8,67,15,0,0,0,0,1,0,1,0,0,,,,,,,3
47669,3,2903,1007588,113,19,1,,,2,2,2,2,2,,,2,1,2,,,,2,2,2,1,2,2,2,0,,,,1200,1,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,1,,16,0,2,0,0,0,,3,,2,,1,210,999,,2,,1,6,0,,,1,2,,,,,,6,,1,2,0,,4,0,0,6,80,,,2,1,1,8,67,15,0,0,0,0,1,0,1,0,0,,,,,,,1
47669,4,2903,1007588,130,13,1,,,2,2,2,2,2,,,2,1,,2,,,2,2,2,1,2,2,2,4000,,,,1200,1,5,2,2,1,2,1949,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,9,9,0,1,0,14100,0,,3,,2,,1,210,999,,2,,5,6,0,6201,,1,2,,,,,,1,,1,6,1,,,0,18100,6,80,,,2,1,4,8,67,15,0,0,0,0,1,0,1,0,1,2,2,,,,,1
47683,1,300,1007588,48,72,4,1975,2,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,20000,30,1,1,,2,1,2,2,2,2,1985,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,162000,1,,24,0,1,0,12000,18000,30,1,3,1,1970,1,22,999,4,2,1,,1,1,5003,,1,1,7870,52,13,100,6,1,611M1,2,,0,2200,4,18000,212000,139,501,100,6,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,251000,,5
47683,2,300,1007588,62,61,4,2007,5,2,2,2,2,2,,,2,2,,2,,,1,2,2,2,2,2,2,10,90,2,1,1200,2,1,2,2,1,2,1985,3,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,24,0,2,0,0,150000,40,1,1,1,1977,1,800,999,4,2,2,,1,0,2413,,1,1,9570,97,40,100,6,1,92M2,2,,0,1720,4,150000,150010,501,501,8500,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,192030,,8
47692,1,5903,1007588,68,50,1,2012,1,2,2,2,2,2,,,2,1,2,2,,,2,1,2,2,2,2,2,0,45,1,1,1200,1,5,2,2,1,2,1997,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,20,0,2,0,0,10000,32,1,3,1,1986,1,21,999,5,2,1,,1,0,,,1,1,4880,97,49,5900,6,6,44413,1,,0,2630,4,10000,10000,6,68,5900,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,271020,,1
47692,2,5903,1007588,64,18,1,,1,2,2,2,2,2,,,2,1,2,,,,2,1,2,2,2,2,2,0,20,2,1,1200,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,14,16,0,2,0,0,940,40,1,6,1,,1,21,999,,2,2,,1,0,,,1,1,5170,95,52,5900,6,6,4481,1,,0,50,4,940,940,48,68,5900,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,112020,,1
47695,1,2903,1007588,70,53,4,1996,1,2,2,2,2,2,,,2,2,2,1,3,1,1,2,2,2,2,2,2,0,25,1,1,1200,1,4,2,2,1,2,1989,3,4,,,,,,,,,,1,5,2,3,3,0,0,0,0,1,15,16,0,1,0,0,33000,55,1,1,1,1981,1,210,999,5,2,1,,2,0,,,1,2,370,87,43,2900,6,5,211,2,,0,8965,4,33000,33000,303,171,7300,6,1,2,3,8,67,15,0,0,0,0,1,0,1,0,0,,,,,5191XX,,3
47695,2,2903,1007588,81,25,1,,1,2,2,2,2,2,,,2,1,2,,,,2,2,2,1,2,2,2,0,,,,1200,1,5,,,,,,3,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,15,19,0,2,0,0,0,,2,,2,,1,210,999,,2,,,6,0,,,1,2,4970,,,2900,6,6,4451,1,,0,4720,1,0,0,6,171,,,2,1,2,8,67,15,0,0,0,0,1,0,1,0,0,,,1,3,412010,,1
47695,3,2903,1007588,100,3,1,1995,1,2,2,2,2,2,,,2,2,,2,,,2,2,2,1,2,2,2,0,15,1,1,1200,1,5,2,2,1,2,1982,3,4,,,,,,,,,,3,5,3,3,3,3600,0,7,0,2,1,2,0,2,0,0,20000,45,1,1,1,1981,1,210,999,5,2,1,8,1,0,,,1,2,2470,61,19,2900,6,1,32711,1,7,0,5620,4,20000,23600,6,171,5900,6,2,1,2,8,67,15,0,0,0,0,1,0,1,0,1,,,1,5,435081,,1
47696,1,3720,1007588,106,67,1,1995,1,2,2,2,2,2,,,2,2,,2,,,1,2,1,2,2,1,2,2500,30,1,1,1200,2,2,2,2,1,1,1982,1,4,,,,,,,,,,2,5,2,2,3,18200,0,0,26800,1,,21,0,2,0,19600,0,45,3,1,2,1979,1,94,999,4,2,1,,6,0,5502,,1,1,7770,88,43,,,3,56173,1,,0,7200,4,0,67100,6,501,5900,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,493023,,1
47707,1,3706,1007588,74,77,1,,1,2,2,2,2,2,,,2,1,,2,,,2,2,1,2,2,2,2,0,20,3,1,1200,2,2,2,2,1,2,1960,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,16,12,0,1,0,13000,0,50,3,1,2,,2,210,84,,2,3,,6,0,5200,,1,1,8590,92,49,,,3,713Z,1,,0,4000,,0,13000,6,113,5900,6,2,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,351011,,1
47719,1,1100,1007588,88,44,1,,,2,2,2,2,2,,,2,4,2,2,,,2,2,2,1,2,2,2,0,,,,1200,2,3,2,2,1,2,1996,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,2,15,20,0,2,0,0,0,,3,,2,1997,4,999,999,6,2,,,6,0,,,1,1,,,,,,4,,1,,0,,2,0,0,6,0,,,2,1,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,1
47719,2,1100,1007588,121,14,1,,,2,2,2,2,2,,2,2,,,2,,,2,2,2,1,2,2,2,2800,,,,,2,5,2,2,3,2,2008,1,3,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,13,14,0,1,0,30000,0,,3,,2,,4,999,999,,2,,8,6,0,6200,2501,1,1,,,,,,2,,1,7,1,,,0,32800,6,0,,,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,2,1,,,,,1
47719,3,1100,1007588,119,9,1,,1,2,2,2,2,2,,,2,1,,2,,,2,2,2,1,2,2,2,0,20,,9,1200,2,5,2,2,1,2,2002,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,6,7,0,1,0,0,150000,50,1,1,1,,4,999,999,,2,,8,1,0,1901,,1,1,7380,73,30,,,1,5415,1,7,1,430,,150000,150000,6,0,5900,6,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,2,2,,,119XXX,,1
47719,4,1100,1007588,120,7,1,,6,2,2,2,2,2,,,2,,2,2,,,2,2,2,1,2,2,2,0,,,,,2,5,2,2,1,2,2002,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,3,4,10000,1,0,0,0,20,1,4,2,,4,999,999,,2,,8,6,0,2300,,1,1,7890,,,,,1,611M3,1,7,1,2340,2,10000,10000,6,0,,,2,1,3,1,1,1,0,0,0,0,1,0,0,1,1,2,2,,,253000,,1
47727,1,3701,1007588,57,81,1,,,2,2,2,2,2,,,2,,,2,,,2,1,1,2,2,2,2,0,,,,,2,2,2,2,1,2,1952,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,8700,1,8,14,0,2,0,1700,0,,3,,2,,2,22,50,,2,,2,6,0,,,1,1,,,,,,3,,1,1,0,,4,0,10400,49,501,,,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,1
47727,2,3701,1007588,138,49,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,60,1,1,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,5,14,0,1,0,0,70000,40,1,1,1,,2,50,22,,2,1,2,1,0,,,1,1,770,64,16,,,6,23,1,1,0,6440,,70000,70000,6,501,3700,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,472150,,1
47760,1,3768,1007588,61,70,1,,1,2,2,2,2,2,,2,2,1,,2,,,1,2,1,2,2,2,2,0,35,1,1,1200,2,5,,,,,,1,4,1,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,3600,218000,40,1,1,1,,1,706,999,,2,1,,1,0,2400,3700,1,1,3580,113,67,,,6,33641M1,1,,0,1020,,218000,221600,6,501,3700,6,1,1,4,6,43,5,0,1,0,0,1,0,0,0,0,1,2,,,15113X,1,1
47782,1,7314,1007588,305,39,1,,1,2,2,2,2,1,4,1,2,,2,2,,,2,2,2,1,2,1,2,0,5,1,1,,2,3,2,2,2,2,1999,3,2,1,1,0,0,0,0,0,0,0,2,5,2,2,3,30000,0,0,0,1,,20,0,2,0,0,0,36,2,2,2,,2,902,261,,1,1,,6,0,5200,5503,1,3,7580,71,31,7300,6,4,5613,1,,0,4040,2,0,30000,36,183,8500,6,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,353011,2,1
47782,2,7314,1007588,283,9,1,,1,2,2,2,2,2,,,2,,,2,,,2,2,2,1,2,2,2,36000,15,1,1,,2,5,2,2,1,2,1993,3,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,6,6,0,2,0,0,504000,55,1,1,1,,2,902,261,,2,1,8,1,0,5501,,1,3,2190,85,43,7300,6,1,3254,1,7,1,735,,504000,540000,8,183,7300,6,2,1,2,2,2,2,0,0,1,0,1,0,0,0,1,1,2,,,131161,,1
47789,1,5914,1007588,239,46,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,30,1,1,,2,5,2,2,1,2,1993,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,40000,50,1,1,1,,1,50,999,,2,1,,1,0,1903,,1,1,4265,100,55,5900,6,6,4237,1,,0,4850,2,40000,40000,42,321,5900,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,414010,,1
47789,2,5914,1007588,240,51,4,2014,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,40,1,1,2920,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,14,23,0,1,0,0,275000,50,1,1,1,1995,1,720,999,6,2,1,,1,0,6107,,1,1,8190,102,55,5900,6,6,622,2,,0,3060,4,275000,275000,233,501,3700,6,1,2,3,6,45,6,0,1,0,0,1,0,0,0,0,2,1,,,291060,,4
47793,1,5904,1007588,109,19,1,,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0,,,,1142,1,5,,,,,,3,4,,,,,,,,,,2,5,2,2,3,0,0,17,0,2,15,18,0,2,0,0,3000,12,1,6,2,,2,776,82,,2,,1,6,0,,,1,1,9090,,,11700,53,6,8129,1,1,0,2850,,3000,3000,2,501,,,1,2,1,9,68,86,0,1,0,0,2,0,0,1,0,,,,,273043,,1
47795,1,3754,1007588,58,19,1,,1,2,2,2,2,2,,,2,2,2,2,,,1,2,2,2,2,2,2,0,30,1,1,1200,2,5,2,2,1,2,2005,1,4,,,,,,,,,,2,5,2,2,3,0,0,17,0,3,15,19,0,2,0,0,0,40,3,1,2,2005,1,924,999,7,2,1,,6,0,,,1,1,7390,166,100,,,6,5416,1,,0,9600,,0,0,6,305,7100,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,537051,,1
47810,1,3727,1007588,59,67,4,1983,6,2,2,2,2,2,,,2,1,1,2,,,2,2,1,2,2,2,2,0,25,1,1,1250,1,1,2,2,1,2,1980,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,60000,2,0,11000,0,30,1,1,1,1978,1,171,999,4,2,1,,1,0,2406,,1,1,6480,183,109,,,1,5111Z,2,,0,2850,4,60000,71000,164,501,3700,6,2,1,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,273043,,5
47810,2,3727,1007588,58,70,4,1983,1,2,2,2,2,2,,,2,1,,2,,,2,2,1,2,2,2,2,0,,,,1250,1,1,2,2,1,2,1980,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,46900,1,,21,0,1,0,20000,0,,2,,2,1978,1,171,999,4,2,,1,6,0,2400,,1,1,7780,,,,,1,561M,2,2,0,430,,0,66900,164,501,,,2,1,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,119XXX,,5
47817,1,3755,1007588,31,58,1,,2,2,2,2,2,2,,,2,4,2,2,,2,1,2,2,2,2,2,2,0,15,1,1,1200,2,1,2,2,1,2,1997,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,19,0,1,0,0,83000,40,1,1,1,1991,2,142,50,6,2,1,,1,0,,,1,1,8190,79,37,,,1,622,1,,0,3420,4,83000,83000,26,501,3700,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,292050,,1
47817,2,3755,1007588,40,63,4,1998,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,45,1,1,2920,1,1,2,2,1,2,1997,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,0,2,0,0,20000,25,1,2,1,1979,1,720,999,4,2,1,,1,0,6107,1904,1,1,8990,73,25,,,1,8121M,2,,0,5400,4,20000,20000,233,501,3700,6,1,2,3,6,45,6,0,1,0,0,1,0,0,0,0,2,1,,,434171,,4
47819,1,8510,1007588,68,50,4,2006,1,2,2,2,2,2,,,2,3,2,2,,,1,2,2,2,2,2,2,0,30,1,1,1200,1,1,2,2,1,2,1993,1,4,,,,,,,,,,2,5,2,2,2,0,0,0,0,1,,18,0,2,0,0,43000,40,1,1,1,1992,2,290,210,6,2,1,,1,0,,,1,2,5170,100,55,,,1,4481,2,,0,4700,2,43000,43000,303,446,8500,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,411011,,3
47819,2,8510,1007588,90,48,4,1999,1,2,2,2,2,2,,,2,3,,2,,,1,2,2,2,2,2,2,0,10,1,1,1200,1,1,2,2,1,2,1993,1,4,,,,,,,,,,2,5,2,2,2,0,0,1,0,1,,18,0,1,0,0,60000,40,1,1,1,1988,2,290,210,5,2,1,,1,0,,,1,2,5390,66,25,,,1,4529,2,,0,4700,,60000,60000,303,446,8500,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,411011,,3
47819,3,8510,1007588,56,23,1,,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0,20,1,1,1200,1,5,2,1,1,2,2015,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,1,,20,0,1,0,0,8500,20,1,4,1,,2,290,210,,2,1,,1,0,,,1,2,4670,272,146,,,6,4411,1,,0,7200,4,8500,8500,6,446,8500,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,493023,,1
47819,4,8510,1007588,72,13,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,40,45,1,1,,2,5,2,2,2,2,1999,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,9,10,5500,2,0,0,175000,45,1,1,1,,2,290,210,,2,1,1,1,0,6200,6210,1,2,3570,109,61,,,1,336M,1,4,1,430,,180500,180540,6,446,8300,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,2,2,,,119XXX,,1
47820,1,7301,1007588,58,38,1,2014,1,2,2,2,2,2,,,1,1,2,2,,,2,2,2,1,2,2,2,0,,,11,1200,2,5,2,2,1,2,1999,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,2,15,19,0,2,0,0,0,10,2,4,2,1999,2,32,931,6,1,,,6,0,6200,,1,1,8660,,,,,6,7211,1,,0,136,2,0,0,30,0,8300,6,2,1,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,113121,,1
47820,2,7301,1007588,48,9,1,,,2,2,2,,2,,,2,,,,,,2,2,2,1,2,2,2,,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,3,6,6,,1,,,,,,,,,4,999,999,,2,,8,,1,,,1,1,,,,,,,,1,7,1,,,,,6,0,,,2,1,2,9,68,16,0,0,1,0,2,0,0,1,1,,,,,,,1
47820,3,7301,1007588,62,45,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,20,1,1,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,2,16,0,1,0,0,26000,40,1,1,,,4,999,999,,2,1,1,1,1,,,1,1,6170,74,31,,,6,484,1,3,0,5810,,26000,26000,11,209,7300,6,1,2,3,9,68,16,0,0,1,0,2,0,0,1,0,,,,,439021,,1
